"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"4.273584905660377","0.0","0.23399558498896247","0.0","1","8","false","AT2G04740","12.0","0","1","0","0.8363207547169811","false","0","AT2G04740","0","0.0"
"3.952830188679245","0.0","0.25298329355608595","0.0","1","7","false","AT2G21380","9.0","0","1","0","0.8523584905660379","false","0","AT2G21380","0","0.0"
"4.273584905660377","0.0","0.23399558498896247","0.0","1","8","false","AT2G28890","12.0","0","1","0","0.8363207547169811","false","0","AT2G28890","0","0.0"
"4.273584905660377","0.0","0.23399558498896247","0.0","1","8","false","AT2G39760","9.0","0","1","0","0.8363207547169811","false","0","AT2G39760","0","0.0"
"5.028301886792453","0.0","0.19887429643527205","0.0","1","8","false","AT2G47060","2.0","0","1","0","0.7985849056603774","false","0","AT2G47060","0","0.0"
"4.273584905660377","0.0","0.23399558498896247","0.0","1","8","false","AT3G11720","12.0","0","1","0","0.8363207547169811","false","0","AT3G11720","0","0.0"
"4.650943396226415","0.0","0.2150101419878296","0.0","1","8","false","AT3G17410","6.0","0","1","0","0.8174528301886792","false","0","AT3G17410","0","0.0"
"4.028301886792453","0.0","0.24824355971896955","0.0","1","7","false","AT3G25070","10.0","0","1","0","0.8485849056603774","false","0","AT3G25070","0","0.0"
"4.632075471698113","0.0","0.2158859470468432","0.0","1","7","false","AT3G27960","3.0","0","1","0","0.8183962264150944","false","0","AT3G27960","0","0.0"
"4.349056603773585","0.0","0.2299349240780911","0.0","1","7","false","AT3G46940","6.0","0","1","0","0.8325471698113208","false","0","AT3G46940","0","0.0"
"4.59433962264151","0.0","0.21765913757700203","0.0","1","7","false","AT3G48550","6.0","0","1","0","0.8202830188679245","false","0","AT3G48550","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","AT3G53350","1.0","0","1","0","1.0","false","0","AT3G53350","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","HopAR1_Pph 1302A_CatalyticDead","1.0","0","1","0","1.0","false","0","HopAR1_Pph 1302A_CatalyticDead","0","0.0"
"4.179245283018868","0.0","0.23927765237020318","0.0","1","7","false","AT3G53410","8.0","0","1","0","0.8410377358490566","false","0","AT3G53410","0","0.0"
"4.367924528301887","0.0","0.22894168466522677","0.0","1","7","false","AT3G57720","4.0","0","1","0","0.8316037735849056","false","0","AT3G57720","0","0.0"
"4.273584905660377","0.0","0.23399558498896247","0.0","1","8","false","AT4G00710","12.0","0","1","0","0.8363207547169811","false","0","AT4G00710","0","0.0"
"4.273584905660377","0.0","0.23399558498896247","0.0","1","8","false","AT4G02550","9.0","0","1","0","0.8363207547169811","false","0","AT4G02550","0","0.0"
"4.273584905660377","0.0","0.23399558498896247","0.0","1","8","false","AT4G02590","9.0","0","1","0","0.8363207547169811","false","0","AT4G02590","0","0.0"
"3.952830188679245","0.0","0.25298329355608595","0.0","1","7","false","AT4G08150","9.0","0","1","0","0.8523584905660379","false","0","AT4G08150","0","0.0"
"4.179245283018868","0.0","0.23927765237020318","0.0","1","7","false","AT4G11070","8.0","0","1","0","0.8410377358490566","false","0","AT4G11070","0","0.0"
"4.518867924528302","0.0","0.22129436325678495","0.0","1","7","false","AT4G17710","7.0","0","1","0","0.8240566037735849","false","0","AT4G17710","0","0.0"
