"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"3.4457831325301207","0.085115861752503","0.2902097902097902","0.0","5","8","false","AT4G11890","6.4","0","5","0","0.8777108433734939","true","0","AT4G11890","5144","0.27"
"1.0","0.0","1.0","0.0","1","1","false","AT3G11720","1.0","0","1","0","1.0","true","0","AT3G11720","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","HopM1_Pph 1448A","1.0","0","1","0","1.0","true","0","HopM1_Pph 1448A","0","0.0"
"3.855421686746988","9.795278675678323E-5","0.259375","0.0","2","8","false","AT5G51910","6.5","0","2","0","0.8572289156626507","true","0","AT5G51910","4","0.9166666666666666"
"3.7349397590361444","4.772387152384342E-4","0.267741935483871","0.0","3","8","false","AT2G04800","10.333333333333334","0","3","0","0.8632530120481927","true","0","AT2G04800","70","0.8484848484848485"
"4.698795180722891","0.0","0.21282051282051284","0.0","1","10","false","AT3G27960","8.0","0","1","0","0.8150602409638555","true","0","AT3G27960","0","0.0"
"4.216867469879518","0.004173903490819707","0.23714285714285713","0.0","2","10","false","AT3G02150","7.5","0","2","0","0.8391566265060242","true","0","AT3G02150","362","0.5909090909090909"
"4.313253012048193","0.0","0.2318435754189944","0.0","1","8","false","AT5G19990","5.0","0","1","0","0.8343373493975903","true","0","AT5G19990","0","0.0"
"3.9036144578313254","0.0","0.2561728395061728","0.0","1","8","false","AT3G25070","6.0","0","1","0","0.8548192771084338","true","0","AT3G25070","0","0.0"
"3.710843373493976","0.004469095895778235","0.2694805194805195","0.0","2","8","false","AT1G29990","7.5","0","2","0","0.8644578313253012","true","0","AT1G29990","270","0.5416666666666666"
"4.530120481927711","0.0","0.2207446808510638","0.0","1","10","false","AT3G48550","9.0","0","1","0","0.8234939759036145","true","0","AT3G48550","0","0.0"
"2.5060240963855422","0.5041668927294053","0.3990384615384615","0.0","20","6","false","AT1G22920","4.55","0","20","0","0.924698795180723","true","0","AT1G22920","24196","0.11451612903225807"
"4.650602409638554","7.346459006758743E-4","0.21502590673575128","0.0","2","10","false","AT5G59650","6.5","0","2","0","0.8174698795180723","true","0","AT5G59650","20","0.6875"
"4.626506024096385","0.024831031442844553","0.21614583333333334","0.0","3","10","false","AT3G46370","4.666666666666667","0","3","0","0.8186746987951807","true","0","AT3G46370","1898","0.4583333333333333"
